,Unnamed: 0,X,X_acc,Y,Y_acc,Z,Z_acc,Roll,Roll_acc,Pitch,Pitch_acc,Yaw,Yaw_acc
19632,Tautra_20170307_131705_3_19632.png,575303.8833649993,1.5,7052795.049004258,1.5,-82.10811731421592,0.5,3.1189565900893523,1.0,6.7045478872065765,1.0,57.00452054307784,3.0
19633,Tautra_20170307_131705_3_19633.png,575303.9342860195,1.5,7052795.074490758,1.5,-82.09566740485259,0.5,3.407273939830302,1.0,6.63738321137235,1.0,57.804481617057874,3.0
19634,Tautra_20170307_131705_3_19634.png,575303.9458379127,1.5,7052795.1014774,1.5,-82.08311045328853,0.5,3.6208130146824753,1.0,6.5612251411523905,1.0,58.1888203386484,3.0
19635,Tautra_20170307_131705_3_19635.png,575303.9536609602,1.5,7052795.128633068,1.5,-82.07054150828947,0.5,3.8878486569898927,1.0,6.556578079502422,1.0,57.59118174283556,3.0
19636,Tautra_20170307_131705_3_19636.png,575303.9614715589,1.5,7052795.155745521,1.5,-82.05799256442087,0.5,4.274696005592335,1.0,6.531661817092402,1.0,58.11614048415064,3.0
19637,Tautra_20170307_131705_3_19637.png,575303.9692877022,1.5,7052795.182877222,1.5,-82.04543471196833,0.5,4.511477942830216,1.0,6.490443794151603,1.0,54.428590478331806,3.0
19638,Tautra_20170307_131705_3_19638.png,575303.9771270944,1.5,7052795.210089628,1.5,-82.03707440356597,0.5,4.695690714553409,1.0,6.536530129333402,1.0,52.529041972161764,3.0
19639,Tautra_20170307_131705_3_19639.png,575303.9835617929,1.5,7052795.237487067,1.5,-82.02906830052741,0.5,4.9069467275625005,1.0,6.539189035275513,1.0,53.92730989092179,3.0
19640,Tautra_20170307_131705_3_19640.png,575303.9809980739,1.5,7052795.2669522725,1.5,-82.0210459821157,0.5,5.068377070506718,1.0,6.649771540921512,1.0,52.507135009834336,3.0
19641,Tautra_20170307_131705_3_19641.png,575303.9784123782,1.5,7052795.296670063,1.5,-82.01295489434284,0.5,5.201004048735467,1.0,6.753778424657196,1.0,51.622148115607466,3.0
19642,Tautra_20170307_131705_3_19642.png,575303.9758493103,1.5,7052795.32612779,1.5,-82.0049346129217,0.5,5.316550340122401,1.0,6.899987732319622,1.0,52.68202352810419,3.0
19643,Tautra_20170307_131705_3_19643.png,575303.9733020836,1.5,7052795.35540345,1.5,-82.00251157896749,0.5,5.463054109502573,1.0,7.098008356705985,1.0,51.13272347758272,3.0
19644,Tautra_20170307_131705_3_19644.png,575303.9707434478,1.5,7052795.384810237,1.5,-82.00032294612389,0.5,5.669168643941172,1.0,7.239556173586107,1.0,51.940933758264144,3.0
19645,Tautra_20170307_131705_3_19645.png,575303.9699795167,1.5,7052795.402162569,1.5,-81.99813208073894,0.5,5.936315651892398,1.0,7.310490309559468,1.0,52.11092050467647,3.0
19646,Tautra_20170307_131705_3_19646.png,575303.9715364871,1.5,7052795.403909836,1.5,-81.9959412541018,0.5,6.119043813701528,1.0,7.513518967503918,1.0,52.21878865648125,3.0
19647,Tautra_20170307_131705_3_19647.png,575303.9730936994,1.5,7052795.405657373,1.5,-81.99375008699424,0.5,6.1133201889120885,1.0,7.690510436961009,1.0,52.55659028511121,3.0
19648,Tautra_20170307_131705_3_19648.png,575303.9746516043,1.5,7052795.407405688,1.5,-82.00600240099725,0.5,6.039572869802142,1.0,7.967774924601492,1.0,53.529787969685515,3.0
19649,Tautra_20170307_131705_3_19649.png,575303.9762097105,1.5,7052795.409154232,1.5,-82.01899388265923,0.5,5.980749776513673,1.0,7.996753527292447,1.0,55.0218529945964,3.0
19650,Tautra_20170307_131705_3_19650.png,575303.9777675269,1.5,7052795.410902447,1.5,-82.03198294811291,0.5,5.879301347601639,1.0,7.991059811666412,1.0,53.63844969513924,3.0
19651,Tautra_20170307_131705_3_19651.png,575303.9812995772,1.5,7052795.4206833225,1.5,-82.04496784542702,0.5,5.761464716639437,1.0,7.922461524614293,1.0,54.135506835186156,3.0
19652,Tautra_20170307_131705_3_19652.png,575303.9858663449,1.5,7052795.434664656,1.5,-82.05797756773855,0.5,5.567266572604626,1.0,7.781886380864254,1.0,56.11492413072705,3.0
